Perturbation,Member_Similarity (Dice),pfp0,pfp1,pfp2,pfp3,pfp4,pfp5,pfp6,pfp7,pfp8,pfp9,pfp10,pfp11,pfp12,pfp13,pfp14,pfp15,pfp16,pfp17,pfp18,pfp19,pfp20,pfp21,pfp22,pfp23,pfp24,pfp25,pfp26,pfp27,pfp28,pfp29,pfp30,pfp31,pfp32,pfp33,pfp34,pfp35,pfp36,pfp37,pfp38,pfp39,pfp40,pfp41,pfp42,pfp43,pfp44,pfp45,pfp46,pfp47,pfp48,pfp49,pfp50,pfp51,pfp52,pfp53,pfp54,pfp55,pfp56,pfp57,pfp58,pfp59,pfp60,pfp61,pfp62,pfp63,pfp64,pfp65,pfp66,pfp67,pfp68,pfp69,pfp70,pfp71,pfp72,pfp73,pfp74,pfp75,pfp76,pfp77,pfp78,pfp79,pfp80,pfp81,pfp82,pfp83,pfp84,pfp85,pfp86,pfp87,pfp88,pfp89,pfp90,pfp91,pfp92,pfp93,pfp94,pfp95,pfp96,pfp97,pfp98,pfp99,pfp100,pfp101,pfp102,pfp103,pfp104,pfp105,pfp106,pfp107,pfp108,pfp109,pfp110,pfp111,pfp112,pfp113,pfp114,pfp115,pfp116,pfp117,pfp118,pfp119,pfp120,pfp121,pfp122,pfp123,pfp124,pfp125,pfp126,pfp127,pfp128,pfp129,pfp130,pfp131,pfp132,pfp133,pfp134,pfp135,pfp136,pfp137,pfp138,pfp139,pfp140,pfp141,pfp142,pfp143,pfp144,pfp145,pfp146,pfp147,pfp148,pfp149,pfp150,pfp151,pfp152,pfp153,pfp154,pfp155,pfp156,pfp157,pfp158,pfp159,pfp160,pfp161,pfp162,pfp163,pfp164,pfp165,pfp166,pfp167,pfp168,pfp169,pfp170,pfp171,pfp172,pfp173,pfp174,pfp175,pfp176,pfp177,pfp178,pfp179,pfp180,pfp181,pfp182,pfp183,pfp184,pfp185,pfp186,pfp187,pfp188,pfp189,pfp190,pfp191,pfp192,pfp193,pfp194,pfp195,pfp196,pfp197,pfp198,pfp199,pfp200,pfp201,pfp202,pfp203,pfp204,pfp205,pfp206,pfp207,pfp208,pfp209,pfp210,pfp211,pfp212,pfp213,pfp214,pfp215,pfp216,pfp217,pfp218,pfp219,pfp220,pfp221,pfp222,pfp223,pfp224,pfp225,pfp226,pfp227,pfp228,pfp229,pfp230,pfp231,pfp232,pfp233,pfp234,pfp235,pfp236,pfp237,pfp238,pfp239,pfp240,pfp241,pfp242,pfp243,pfp244,pfp245,pfp246,pfp247,pfp248,pfp249,pfp250,pfp251,pfp252,pfp253,pfp254,pfp255
BACE_37>BACE_38,0.9047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,-1
BACE_38>BACE_37,0.9047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
BACE_38>BACE_15,0.7386609071274298,2,2,1,0,0,0,0,-1,0,0,0,-1,0,2,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,-2,0,0,-1,-1,0,0,-1,-2,0,-1,1,0,1,1,0,0,0,1,-1,0,0,2,2,0,0,0,-1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,-1,-1,0,0,0,1,-1,0,0,2,0,0,-2,0,0,0,1,0,0,0,0,2,0,0,4,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,1,1,0,-1,0,0,0,0,0,0,0,0,-1,0,2,-2,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,-1,0,-1,0,0,-1,0,1,2,2,0,0,0,1,-1,0,0,0,-1,0,0,0,0,-2,2,1,0,-1,0,0,2,-1,0,0,0,0,0,0,0
BACE_15>BACE_38,0.7386609071274298,-2,-2,-1,0,0,0,0,1,0,0,0,1,0,-2,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,0,0,0,0,2,0,0,1,1,0,0,1,2,0,1,-1,0,-1,-1,0,0,0,-1,1,0,0,-2,-2,0,0,0,1,0,0,-2,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,-1,-2,-1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,0,1,1,0,0,0,-1,1,0,0,-2,0,0,2,0,0,0,-1,0,0,0,0,-2,0,0,-4,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,-2,2,0,0,0,-4,-2,0,0,-4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,1,0,1,0,0,1,0,-1,-2,-2,0,0,0,-1,1,0,0,0,1,0,0,0,0,2,-2,-1,0,1,0,0,-2,1,0,0,0,0,0,0,0
BACE_37>BACE_02,0.8189300411522634,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,-2,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
BACE_02>BACE_37,0.8189300411522634,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,-1,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,0,0,0,-2,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2,-2,0,-4,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,0,0,-4,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,-2,0,0,0,-1,-1,0,0,0,0,0,0,0,-2,0,2,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0
BACE_02>BACE_24,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1
BACE_24>BACE_02,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,-2,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BACE_38>BACE_24,0.8106995884773662,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,0,-1,0,0,2,0,0,0,0,0,0,0,0
BACE_24>BACE_38,0.8106995884773662,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,-1,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,0,0,0,-2,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-2,0,-4,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,0,-1,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,0,-1,-4,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1,-2,-2,0,0,-1,0,0,0,0,0,0,0,0,-2,0,2,-1,0,0,1,0,0,-2,0,0,0,0,0,0,0,0
BACE_15>BACE_24,0.8846880907372401,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-2,0,1,2,0,0,0,-1,0,0,0,0,-2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,1,0,-2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,1,0,0,2,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
BACE_24>BACE_15,0.8846880907372401,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,-2,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,0,0,2,0,-1,-2,0,0,0,1,0,0,0,0,2,-2,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,0,0,0,-1,0,2,-2,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,0,-2,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
BACE_24>BACE_19,0.9239130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
BACE_19>BACE_24,0.9239130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,1,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,-2,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BACE_24>BACE_26,0.9311594202898551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
BACE_26>BACE_24,0.9311594202898551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BACE_19>BACE_26,0.9202898550724637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,-2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BACE_26>BACE_19,0.9202898550724637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0
BACE_26>BACE_36,0.8784722222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,-1,0,0,0,0,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,2,0,0,0,-1,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,-1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,1,-1,0,0,0,0,0,0,0
BACE_36>BACE_26,0.8784722222222222,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-2,-2,0,0,0,-1,0,1,0,0,0,0,1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-1,0,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,-1,0,-2,-1,0,-2,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0
BACE_24>BACE_12,0.8819444444444444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,-1,2,0,0,-1,0,0,0,0,1,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,-1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,-2,0,0,1,0,-2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
BACE_12>BACE_24,0.8819444444444444,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1,-2,0,0,1,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-2,0,0,-1,0,0,0,1,0,0,-2,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,2,0,0,-1,0,2,0,0,0,-1,0,0,-2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-3
